Regulator_name	Gene stable ID	Transcript stable ID	Regulator_type
ZNF433	ENSG00000197647	ENST00000550745	TF
ZNF433	ENSG00000197647	ENST00000411841	TF
ZNF433	ENSG00000197647	ENST00000870917	TF
ZNF436	ENSG00000283009	ENST00000635400	TF
ZNF436	ENSG00000283009	ENST00000635349	TF
ZNF436	ENSG00000283009	ENST00000711398	TF
ZNF436	ENSG00000125945	ENST00000314011	TF
ZNF436	ENSG00000125945	ENST00000374608	TF
ZNF436	ENSG00000125945	ENST00000711404	TF
ZNF438	ENSG00000183621	ENST00000609683	TF
ZNF438	ENSG00000183621	ENST00000436087	TF
ZNF438	ENSG00000183621	ENST00000331737	TF
ZNF438	ENSG00000183621	ENST00000361310	TF
ZNF438	ENSG00000183621	ENST00000413025	TF
ZNF438	ENSG00000183621	ENST00000442986	TF
ZNF438	ENSG00000183621	ENST00000452305	TF
ZNF438	ENSG00000183621	ENST00000538351	TF
ZNF438	ENSG00000183621	ENST00000375311	TF
ZNF438	ENSG00000183621	ENST00000885964	TF
ZNF438	ENSG00000183621	ENST00000885965	TF
ZNF438	ENSG00000183621	ENST00000885966	TF
ZNF438	ENSG00000183621	ENST00000885967	TF
ZNF438	ENSG00000183621	ENST00000885968	TF
ZNF438	ENSG00000183621	ENST00000885969	TF
ZNF438	ENSG00000183621	ENST00000885970	TF
ZNF438	ENSG00000183621	ENST00000885971	TF
ZNF438	ENSG00000183621	ENST00000885972	TF
ZNF438	ENSG00000183621	ENST00000885973	TF
ZNF438	ENSG00000183621	ENST00000885974	TF
ZNF438	ENSG00000183621	ENST00000885975	TF
ZNF438	ENSG00000183621	ENST00000885976	TF
ZNF438	ENSG00000183621	ENST00000885977	TF
ZNF438	ENSG00000183621	ENST00000885978	TF
ZNF438	ENSG00000183621	ENST00000885979	TF
ZNF438	ENSG00000183621	ENST00000885980	TF
ZNF438	ENSG00000183621	ENST00000885981	TF
ZNF438	ENSG00000183621	ENST00000916165	TF
ZNF438	ENSG00000183621	ENST00000916166	TF
ZNF438	ENSG00000183621	ENST00000945872	TF
ZNF438	ENSG00000183621	ENST00000945873	TF
ZNF438	ENSG00000183621	ENST00000945874	TF
ZNF438	ENSG00000183621	ENST00000945875	TF
ZNF438	ENSG00000183621	ENST00000945876	TF
ZNF438	ENSG00000183621	ENST00000945877	TF
ZNF438	ENSG00000183621	ENST00000945878	TF
ZNF438	ENSG00000183621	ENST00000945879	TF
ZNF438	ENSG00000183621	ENST00000945880	TF
ZNF438	ENSG00000183621	ENST00000945881	TF
ZNF438	ENSG00000183621	ENST00000945882	TF
ZNF438	ENSG00000183621	ENST00000945883	TF
ZNF438	ENSG00000183621	ENST00000945884	TF
ZNF438	ENSG00000183621	ENST00000945885	TF
ZNF439	ENSG00000171291	ENST00000592495	TF
ZNF439	ENSG00000171291	ENST00000455282	TF
ZNF439	ENSG00000171291	ENST00000592534	TF
ZNF439	ENSG00000171291	ENST00000442091	TF
ZNF439	ENSG00000171291	ENST00000304030	TF
ZNF439	ENSG00000171291	ENST00000682736	TF
ZNF44	ENSG00000197857	ENST00000600003	TF
ZNF44	ENSG00000197857	ENST00000597563	TF
ZNF44	ENSG00000197857	ENST00000697576	TF
ZNF44	ENSG00000197857	ENST00000393337	TF
ZNF44	ENSG00000197857	ENST00000397742	TF
ZNF44	ENSG00000197857	ENST00000355684	TF
ZNF44	ENSG00000197857	ENST00000356109	TF
ZNF44	ENSG00000197857	ENST00000354656	TF
ZNF44	ENSG00000197857	ENST00000483826	TF
ZNF44	ENSG00000197857	ENST00000854893	TF
ZNF440	ENSG00000171295	ENST00000304060	TF
ZNF440	ENSG00000171295	ENST00000457526	TF
ZNF440	ENSG00000171295	ENST00000427505	TF
ZNF440	ENSG00000171295	ENST00000588954	TF
ZNF440	ENSG00000171295	ENST00000587795	TF
ZNF440	ENSG00000171295	ENST00000414255	TF
ZNF441	ENSG00000197044	ENST00000462251	TF
ZNF441	ENSG00000197044	ENST00000357901	TF
ZNF441	ENSG00000197044	ENST00000409902	TF
ZNF442	ENSG00000198342	ENST00000242804	TF
ZNF442	ENSG00000198342	ENST00000438182	TF
ZNF442	ENSG00000198342	ENST00000545749	TF
ZNF442	ENSG00000198342	ENST00000424168	TF
ZNF442	ENSG00000198342	ENST00000462995	TF
ZNF443	ENSG00000180855	ENST00000301547	TF
ZNF443	ENSG00000180855	ENST00000436821	TF
ZNF444	ENSG00000167685	ENST00000587467	TF
ZNF444	ENSG00000167685	ENST00000588358	TF
ZNF444	ENSG00000167685	ENST00000587195	TF
ZNF444	ENSG00000167685	ENST00000337080	TF
ZNF444	ENSG00000167685	ENST00000586123	TF
ZNF444	ENSG00000167685	ENST00000587664	TF
ZNF444	ENSG00000167685	ENST00000592949	TF
ZNF444	ENSG00000167685	ENST00000593100	TF
ZNF444	ENSG00000167685	ENST00000588203	TF
ZNF444	ENSG00000167685	ENST00000591564	TF
ZNF444	ENSG00000167685	ENST00000587236	TF
ZNF444	ENSG00000167685	ENST00000592171	TF
ZNF444	ENSG00000167685	ENST00000875358	TF
ZNF444	ENSG00000167685	ENST00000875359	TF
ZNF444	ENSG00000167685	ENST00000875360	TF
ZNF444	ENSG00000167685	ENST00000875361	TF
ZNF444	ENSG00000167685	ENST00000875362	TF
ZNF444	ENSG00000167685	ENST00000875363	TF
ZNF444	ENSG00000167685	ENST00000875364	TF
ZNF444	ENSG00000167685	ENST00000875365	TF
ZNF444	ENSG00000167685	ENST00000875366	TF
ZNF444	ENSG00000167685	ENST00000875367	TF
ZNF444	ENSG00000167685	ENST00000875368	TF
ZNF444	ENSG00000167685	ENST00000875369	TF
ZNF444	ENSG00000167685	ENST00000875370	TF
ZNF444	ENSG00000167685	ENST00000875371	TF
ZNF444	ENSG00000167685	ENST00000875372	TF
ZNF444	ENSG00000167685	ENST00000875373	TF
ZNF444	ENSG00000167685	ENST00000875374	TF
ZNF444	ENSG00000167685	ENST00000875375	TF
ZNF444	ENSG00000167685	ENST00000875376	TF
ZNF444	ENSG00000167685	ENST00000875377	TF
ZNF444	ENSG00000167685	ENST00000924374	TF
ZNF444	ENSG00000167685	ENST00000924375	TF
ZNF444	ENSG00000167685	ENST00000924376	TF
ZNF444	ENSG00000167685	ENST00000924377	TF
ZNF444	ENSG00000167685	ENST00000924378	TF
ZNF444	ENSG00000167685	ENST00000924379	TF
ZNF444	ENSG00000167685	ENST00000924380	TF
ZNF444	ENSG00000167685	ENST00000924381	TF
ZNF444	ENSG00000167685	ENST00000924382	TF
ZNF444	ENSG00000167685	ENST00000924383	TF
ZNF444	ENSG00000167685	ENST00000924384	TF
ZNF444	ENSG00000167685	ENST00000969530	TF
ZNF444	ENSG00000167685	ENST00000969531	TF
ZNF444	ENSG00000167685	ENST00000969532	TF
ZNF444	ENSG00000167685	ENST00000969533	TF
ZNF445	ENSG00000185219	ENST00000396077	TF
ZNF445	ENSG00000185219	ENST00000425708	TF
ZNF445	ENSG00000185219	ENST00000460529	TF
ZNF445	ENSG00000185219	ENST00000474600	TF
ZNF445	ENSG00000185219	ENST00000924004	TF
ZNF445	ENSG00000185219	ENST00000924005	TF
ZNF445	ENSG00000185219	ENST00000924006	TF
ZNF445	ENSG00000185219	ENST00000924007	TF
ZNF445	ENSG00000185219	ENST00000924008	TF
ZNF449	ENSG00000173275	ENST00000850984	TF
ZNF449	ENSG00000173275	ENST00000370761	TF
ZNF449	ENSG00000173275	ENST00000339249	TF
ZNF449	ENSG00000173275	ENST00000887114	TF
ZNF449	ENSG00000173275	ENST00000912184	TF
ZNF449	ENSG00000173275	ENST00000912185	TF
ZNF45	ENSG00000124459	ENST00000269973	TF
ZNF45	ENSG00000124459	ENST00000615985	TF
ZNF45	ENSG00000124459	ENST00000589703	TF
ZNF45	ENSG00000124459	ENST00000588140	TF
ZNF45	ENSG00000124459	ENST00000588432	TF
ZNF45	ENSG00000124459	ENST00000590655	TF
ZNF45	ENSG00000124459	ENST00000864604	TF
ZNF45	ENSG00000124459	ENST00000864605	TF
ZNF45	ENSG00000124459	ENST00000864606	TF
ZNF45	ENSG00000124459	ENST00000864607	TF
ZNF45	ENSG00000124459	ENST00000864608	TF
ZNF45	ENSG00000124459	ENST00000864609	TF
ZNF45	ENSG00000124459	ENST00000864610	TF
ZNF45	ENSG00000124459	ENST00000864611	TF
ZNF45	ENSG00000124459	ENST00000864612	TF
ZNF45	ENSG00000124459	ENST00000864613	TF
ZNF45	ENSG00000124459	ENST00000864614	TF
ZNF45	ENSG00000124459	ENST00000864615	TF
ZNF45	ENSG00000124459	ENST00000864616	TF
ZNF45	ENSG00000124459	ENST00000864617	TF
ZNF45	ENSG00000124459	ENST00000864618	TF
ZNF45	ENSG00000124459	ENST00000864619	TF
ZNF45	ENSG00000124459	ENST00000864620	TF
ZNF45	ENSG00000124459	ENST00000864621	TF
ZNF45	ENSG00000124459	ENST00000864622	TF
ZNF45	ENSG00000124459	ENST00000864623	TF
ZNF45	ENSG00000124459	ENST00000864624	TF
ZNF45	ENSG00000124459	ENST00000864625	TF
ZNF45	ENSG00000124459	ENST00000864626	TF
ZNF45	ENSG00000124459	ENST00000864627	TF
ZNF45	ENSG00000124459	ENST00000864628	TF
ZNF45	ENSG00000124459	ENST00000864629	TF
ZNF45	ENSG00000124459	ENST00000864630	TF
ZNF45	ENSG00000124459	ENST00000864631	TF
ZNF45	ENSG00000124459	ENST00000864632	TF
ZNF45	ENSG00000124459	ENST00000864633	TF
ZNF45	ENSG00000124459	ENST00000864634	TF
ZNF45	ENSG00000124459	ENST00000864635	TF
ZNF45	ENSG00000124459	ENST00000864636	TF
ZNF45	ENSG00000124459	ENST00000864637	TF
ZNF45	ENSG00000124459	ENST00000915921	TF
ZNF45	ENSG00000124459	ENST00000915922	TF
ZNF45	ENSG00000124459	ENST00000915923	TF
ZNF45	ENSG00000124459	ENST00000915924	TF
ZNF45	ENSG00000124459	ENST00000915925	TF
ZNF45	ENSG00000124459	ENST00000915926	TF
ZNF45	ENSG00000124459	ENST00000915927	TF
ZNF45	ENSG00000124459	ENST00000915928	TF
ZNF45	ENSG00000124459	ENST00000915929	TF
ZNF45	ENSG00000124459	ENST00000915930	TF
ZNF45	ENSG00000124459	ENST00000915931	TF
ZNF45	ENSG00000124459	ENST00000915932	TF
ZNF45	ENSG00000124459	ENST00000915933	TF
ZNF45	ENSG00000124459	ENST00000915934	TF
ZNF45	ENSG00000124459	ENST00000915935	TF
ZNF45	ENSG00000124459	ENST00000915936	TF
ZNF45	ENSG00000124459	ENST00000915937	TF
ZNF45	ENSG00000124459	ENST00000915938	TF
ZNF45	ENSG00000124459	ENST00000948819	TF
ZNF45	ENSG00000124459	ENST00000948820	TF
ZNF45	ENSG00000124459	ENST00000948821	TF
ZNF45	ENSG00000124459	ENST00000948822	TF
ZNF45	ENSG00000124459	ENST00000948823	TF
ZNF45	ENSG00000124459	ENST00000948824	TF
ZNF45	ENSG00000124459	ENST00000948825	TF
ZNF45	ENSG00000124459	ENST00000948826	TF
ZNF45	ENSG00000124459	ENST00000948827	TF
ZNF45	ENSG00000124459	ENST00000948828	TF
ZNF45	ENSG00000124459	ENST00000948829	TF
ZNF451	ENSG00000112200	ENST00000515290	TF
ZNF451	ENSG00000112200	ENST00000510483	TF
ZNF451	ENSG00000112200	ENST00000357489	TF
ZNF451	ENSG00000112200	ENST00000370708	TF
ZNF451	ENSG00000112200	ENST00000370702	TF
ZNF451	ENSG00000112200	ENST00000444273	TF
ZNF451	ENSG00000112200	ENST00000370711	TF
ZNF451	ENSG00000112200	ENST00000508603	TF
ZNF451	ENSG00000112200	ENST00000370706	TF
ZNF451	ENSG00000112200	ENST00000491832	TF
ZNF451	ENSG00000112200	ENST00000370710	TF
ZNF451	ENSG00000112200	ENST00000502749	TF
ZNF451	ENSG00000112200	ENST00000504603	TF
ZNF451	ENSG00000112200	ENST00000509071	TF
ZNF451	ENSG00000112200	ENST00000510989	TF
ZNF451	ENSG00000112200	ENST00000509251	TF
ZNF451	ENSG00000112200	ENST00000508548	TF
ZNF451	ENSG00000112200	ENST00000504364	TF
ZNF451	ENSG00000112200	ENST00000856236	TF
ZNF451	ENSG00000112200	ENST00000856237	TF
ZNF451	ENSG00000112200	ENST00000927541	TF
ZNF451	ENSG00000112200	ENST00000927542	TF
ZNF451	ENSG00000112200	ENST00000927543	TF
ZNF454	ENSG00000178187	ENST00000320129	TF
ZNF454	ENSG00000178187	ENST00000519564	TF
ZNF454	ENSG00000178187	ENST00000522827	TF
ZNF454	ENSG00000178187	ENST00000867506	TF
ZNF454	ENSG00000178187	ENST00000867507	TF
ZNF454	ENSG00000178187	ENST00000867508	TF
ZNF454	ENSG00000178187	ENST00000867509	TF
ZNF454	ENSG00000178187	ENST00000939981	TF
ZNF454	ENSG00000178187	ENST00000971900	TF
ZNF460	ENSG00000197714	ENST00000537645	TF
ZNF460	ENSG00000197714	ENST00000360338	TF
ZNF460	ENSG00000197714	ENST00000599602	TF
ZNF460	ENSG00000197714	ENST00000950772	TF
ZNF461	ENSG00000197808	ENST00000588268	TF
ZNF461	ENSG00000197808	ENST00000396893	TF
ZNF461	ENSG00000197808	ENST00000589442	TF
ZNF461	ENSG00000197808	ENST00000360357	TF
ZNF461	ENSG00000197808	ENST00000590487	TF
ZNF461	ENSG00000197808	ENST00000540605	TF
ZNF461	ENSG00000197808	ENST00000591370	TF
ZNF461	ENSG00000197808	ENST00000590361	TF
ZNF461	ENSG00000197808	ENST00000588844	TF
ZNF461	ENSG00000197808	ENST00000591827	TF
ZNF461	ENSG00000197808	ENST00000592829	TF
ZNF461	ENSG00000197808	ENST00000592496	TF
ZNF467	ENSG00000181444	ENST00000484747	TF
ZNF467	ENSG00000181444	ENST00000302017	TF
ZNF467	ENSG00000181444	ENST00000882861	TF
ZNF467	ENSG00000181444	ENST00000882862	TF
ZNF467	ENSG00000181444	ENST00000882863	TF
ZNF467	ENSG00000181444	ENST00000882864	TF
ZNF467	ENSG00000181444	ENST00000882865	TF
ZNF467	ENSG00000181444	ENST00000882866	TF
ZNF467	ENSG00000181444	ENST00000882867	TF
ZNF467	ENSG00000181444	ENST00000882868	TF
ZNF467	ENSG00000181444	ENST00000882869	TF
ZNF467	ENSG00000181444	ENST00000882870	TF
ZNF467	ENSG00000181444	ENST00000882871	TF
ZNF467	ENSG00000181444	ENST00000882872	TF
ZNF467	ENSG00000181444	ENST00000882873	TF
ZNF467	ENSG00000181444	ENST00000882874	TF
ZNF467	ENSG00000181444	ENST00000882875	TF
ZNF467	ENSG00000181444	ENST00000882876	TF
ZNF467	ENSG00000181444	ENST00000882877	TF
ZNF467	ENSG00000181444	ENST00000882878	TF
ZNF467	ENSG00000181444	ENST00000882879	TF
ZNF467	ENSG00000181444	ENST00000882880	TF
ZNF467	ENSG00000181444	ENST00000882881	TF
ZNF467	ENSG00000181444	ENST00000882882	TF
ZNF467	ENSG00000181444	ENST00000882883	TF
ZNF467	ENSG00000181444	ENST00000882884	TF
ZNF467	ENSG00000181444	ENST00000882885	TF
ZNF467	ENSG00000181444	ENST00000882886	TF
ZNF467	ENSG00000181444	ENST00000882887	TF
ZNF467	ENSG00000181444	ENST00000882888	TF
ZNF467	ENSG00000181444	ENST00000882889	TF
ZNF467	ENSG00000181444	ENST00000951627	TF
ZNF467	ENSG00000181444	ENST00000951628	TF
ZNF467	ENSG00000181444	ENST00000951629	TF
ZNF468	ENSG00000204604	ENST00000595646	TF
ZNF468	ENSG00000204604	ENST00000243639	TF
ZNF468	ENSG00000204604	ENST00000597924	TF
ZNF468	ENSG00000204604	ENST00000601847	TF
ZNF468	ENSG00000204604	ENST00000602144	TF
ZNF468	ENSG00000204604	ENST00000601980	TF
ZNF468	ENSG00000204604	ENST00000956998	TF
ZNF470	ENSG00000197016	ENST00000330619	TF
ZNF470	ENSG00000197016	ENST00000601902	TF
ZNF470	ENSG00000197016	ENST00000601059	TF
ZNF470	ENSG00000197016	ENST00000391709	TF
ZNF470	ENSG00000197016	ENST00000594953	TF
ZNF470	ENSG00000197016	ENST00000601579	TF
ZNF470	ENSG00000197016	ENST00000954844	TF
ZNF471	ENSG00000196263	ENST00000308031	TF
ZNF471	ENSG00000196263	ENST00000591537	TF
ZNF471	ENSG00000196263	ENST00000593197	TF
ZNF471	ENSG00000196263	ENST00000591759	TF
ZNF471	ENSG00000196263	ENST00000858150	TF
ZNF471	ENSG00000196263	ENST00000858151	TF
ZNF471	ENSG00000196263	ENST00000858152	TF
ZNF471	ENSG00000196263	ENST00000858153	TF
ZNF471	ENSG00000196263	ENST00000858154	TF
ZNF471	ENSG00000196263	ENST00000858155	TF
ZNF471	ENSG00000196263	ENST00000962931	TF
ZNF471	ENSG00000196263	ENST00000962932	TF
ZNF471	ENSG00000196263	ENST00000962933	TF
ZNF479	ENSG00000185177	ENST00000331162	TF
ZNF479	ENSG00000185177	ENST00000319636	TF
ZNF48	ENSG00000180035	ENST00000495929	TF
ZNF48	ENSG00000180035	ENST00000528032	TF
ZNF48	ENSG00000180035	ENST00000622647	TF
ZNF48	ENSG00000180035	ENST00000320159	TF
ZNF48	ENSG00000180035	ENST00000613509	TF
ZNF48	ENSG00000180035	ENST00000872220	TF
ZNF480	ENSG00000198464	ENST00000595962	TF
ZNF480	ENSG00000198464	ENST00000468240	TF
ZNF480	ENSG00000198464	ENST00000598016	TF
ZNF480	ENSG00000198464	ENST00000334564	TF
ZNF480	ENSG00000198464	ENST00000490272	TF
ZNF480	ENSG00000198464	ENST00000335090	TF
ZNF480	ENSG00000198464	ENST00000852522	TF
ZNF480	ENSG00000198464	ENST00000852523	TF
ZNF480	ENSG00000198464	ENST00000852524	TF
ZNF480	ENSG00000198464	ENST00000944566	TF
ZNF480	ENSG00000198464	ENST00000944567	TF
ZNF480	ENSG00000198464	ENST00000944568	TF
ZNF483	ENSG00000173258	ENST00000358151	TF
ZNF483	ENSG00000173258	ENST00000309235	TF
ZNF483	ENSG00000173258	ENST00000355824	TF
ZNF483	ENSG00000173258	ENST00000374374	TF
ZNF483	ENSG00000173258	ENST00000904413	TF
ZNF483	ENSG00000173258	ENST00000904421	TF
ZNF483	ENSG00000173258	ENST00000904425	TF
ZNF483	ENSG00000173258	ENST00000920592	TF
ZNF483	ENSG00000173258	ENST00000920593	TF
ZNF483	ENSG00000173258	ENST00000920594	TF
ZNF483	ENSG00000173258	ENST00000920595	TF
ZNF484	ENSG00000127081	ENST00000718324	TF
ZNF484	ENSG00000127081	ENST00000375495	TF
ZNF484	ENSG00000127081	ENST00000395505	TF
ZNF484	ENSG00000127081	ENST00000395506	TF
ZNF484	ENSG00000127081	ENST00000332591	TF
ZNF484	ENSG00000127081	ENST00000855340	TF
ZNF484	ENSG00000127081	ENST00000855341	TF
ZNF484	ENSG00000127081	ENST00000855342	TF
ZNF485	ENSG00000198298	ENST00000480678	TF
ZNF485	ENSG00000198298	ENST00000430885	TF
ZNF485	ENSG00000198298	ENST00000374435	TF
ZNF485	ENSG00000198298	ENST00000361807	TF
ZNF485	ENSG00000198298	ENST00000896014	TF
ZNF485	ENSG00000198298	ENST00000938411	TF
ZNF485	ENSG00000198298	ENST00000938412	TF
ZNF485	ENSG00000198298	ENST00000954239	TF
ZNF486	ENSG00000256229	ENST00000335117	TF
ZNF486	ENSG00000256229	ENST00000597083	TF
ZNF490	ENSG00000188033	ENST00000311437	TF
ZNF490	ENSG00000188033	ENST00000414906	TF
ZNF490	ENSG00000188033	ENST00000440366	TF
ZNF490	ENSG00000188033	ENST00000465656	TF
ZNF490	ENSG00000188033	ENST00000944721	TF
ZNF491	ENSG00000177599	ENST00000479762	TF
ZNF491	ENSG00000177599	ENST00000323169	TF
ZNF491	ENSG00000177599	ENST00000450087	TF
ZNF491	ENSG00000177599	ENST00000492230	TF
ZNF491	ENSG00000177599	ENST00000931777	TF
ZNF491	ENSG00000177599	ENST00000967899	TF
ZNF491	ENSG00000177599	ENST00000967900	TF
ZNF492	ENSG00000229676	ENST00000456783	TF
ZNF493	ENSG00000196268	ENST00000596302	TF
ZNF493	ENSG00000196268	ENST00000596815	TF
ZNF493	ENSG00000196268	ENST00000594390	TF
ZNF493	ENSG00000196268	ENST00000355504	TF
ZNF493	ENSG00000196268	ENST00000392288	TF
ZNF493	ENSG00000196268	ENST00000339914	TF
ZNF493	ENSG00000196268	ENST00000599461	TF
ZNF493	ENSG00000196268	ENST00000598152	TF
ZNF493	ENSG00000196268	ENST00000599517	TF
ZNF496	ENSG00000291884	ENST00000709062	TF
ZNF496	ENSG00000291884	ENST00000709063	TF
ZNF496	ENSG00000291884	ENST00000709067	TF
ZNF496	ENSG00000291884	ENST00000709064	TF
ZNF496	ENSG00000291884	ENST00000709065	TF
ZNF496	ENSG00000291884	ENST00000709066	TF
ZNF496	ENSG00000162714	ENST00000462139	TF
ZNF496	ENSG00000162714	ENST00000294753	TF
ZNF496	ENSG00000162714	ENST00000461277	TF
ZNF496	ENSG00000162714	ENST00000478225	TF
ZNF496	ENSG00000162714	ENST00000477903	TF
ZNF496	ENSG00000162714	ENST00000682384	TF
ZNF496	ENSG00000162714	ENST00000907816	TF
ZNF496	ENSG00000162714	ENST00000907817	TF
ZNF496	ENSG00000162714	ENST00000907818	TF
ZNF496	ENSG00000162714	ENST00000907819	TF
ZNF496	ENSG00000162714	ENST00000931781	TF
ZNF496	ENSG00000162714	ENST00000931782	TF
ZNF496	ENSG00000162714	ENST00000931783	TF
ZNF496	ENSG00000162714	ENST00000931784	TF
ZNF496	ENSG00000162714	ENST00000931785	TF
ZNF496	ENSG00000162714	ENST00000931786	TF
ZNF496	ENSG00000162714	ENST00000957628	TF
ZNF497	ENSG00000174586	ENST00000311044	TF
ZNF497	ENSG00000174586	ENST00000425453	TF
ZNF497	ENSG00000174586	ENST00000595763	TF
ZNF497	ENSG00000174586	ENST00000902085	TF
ZNF497	ENSG00000174586	ENST00000902086	TF
ZNF497	ENSG00000174586	ENST00000902087	TF
ZNF497	ENSG00000174586	ENST00000902088	TF
ZNF497	ENSG00000174586	ENST00000902089	TF
ZNF497	ENSG00000174586	ENST00000902090	TF
ZNF497	ENSG00000174586	ENST00000902091	TF
ZNF497	ENSG00000174586	ENST00000902092	TF
ZNF497	ENSG00000174586	ENST00000914493	TF
ZNF497	ENSG00000174586	ENST00000914494	TF
ZNF497	ENSG00000174586	ENST00000914495	TF
ZNF497	ENSG00000174586	ENST00000966720	TF
ZNF497	ENSG00000174586	ENST00000966721	TF
ZNF497	ENSG00000174586	ENST00000966722	TF
ZNF500	ENSG00000103199	ENST00000219478	TF
ZNF500	ENSG00000103199	ENST00000588942	TF
ZNF500	ENSG00000103199	ENST00000591026	TF
ZNF500	ENSG00000103199	ENST00000545009	TF
ZNF500	ENSG00000103199	ENST00000589422	TF
ZNF500	ENSG00000103199	ENST00000592425	TF
ZNF500	ENSG00000103199	ENST00000588602	TF
ZNF500	ENSG00000103199	ENST00000585977	TF
ZNF500	ENSG00000103199	ENST00000859887	TF
ZNF501	ENSG00000281661	ENST00000627775	TF
ZNF501	ENSG00000281661	ENST00000626437	TF
ZNF501	ENSG00000281661	ENST00000625592	TF
ZNF501	ENSG00000281661	ENST00000626956	TF
ZNF501	ENSG00000186446	ENST00000396048	TF
ZNF501	ENSG00000186446	ENST00000486486	TF
ZNF501	ENSG00000186446	ENST00000620116	TF
ZNF501	ENSG00000186446	ENST00000484233	TF
ZNF501	ENSG00000186446	ENST00000927004	TF
ZNF501	ENSG00000186446	ENST00000927005	TF
ZNF501	ENSG00000186446	ENST00000927006	TF
ZNF501	ENSG00000186446	ENST00000927007	TF
ZNF501	ENSG00000186446	ENST00000927008	TF
ZNF501	ENSG00000186446	ENST00000954775	TF
ZNF502	ENSG00000281448	ENST00000630464	TF
ZNF502	ENSG00000281448	ENST00000626630	TF
ZNF502	ENSG00000281448	ENST00000628995	TF
ZNF502	ENSG00000281448	ENST00000629892	TF
ZNF502	ENSG00000196653	ENST00000449836	TF
ZNF502	ENSG00000196653	ENST00000296091	TF
ZNF502	ENSG00000196653	ENST00000436624	TF
ZNF502	ENSG00000196653	ENST00000411443	TF
ZNF502	ENSG00000196653	ENST00000877951	TF
ZNF502	ENSG00000196653	ENST00000877952	TF
ZNF502	ENSG00000196653	ENST00000935001	TF
ZNF502	ENSG00000196653	ENST00000949184	TF
ZNF503	ENSG00000165655	ENST00000372524	TF
ZNF506	ENSG00000081665	ENST00000590274	TF
ZNF506	ENSG00000081665	ENST00000715984	TF
ZNF506	ENSG00000081665	ENST00000715985	TF
ZNF506	ENSG00000081665	ENST00000591639	TF
ZNF506	ENSG00000081665	ENST00000587461	TF
ZNF506	ENSG00000081665	ENST00000586260	TF
ZNF506	ENSG00000081665	ENST00000590766	TF
ZNF506	ENSG00000081665	ENST00000540806	TF
ZNF506	ENSG00000081665	ENST00000450683	TF
ZNF506	ENSG00000081665	ENST00000587822	TF
ZNF506	ENSG00000081665	ENST00000590319	TF
ZNF506	ENSG00000081665	ENST00000587452	TF
ZNF506	ENSG00000081665	ENST00000545006	TF
ZNF506	ENSG00000081665	ENST00000595825	TF
ZNF507	ENSG00000168813	ENST00000311921	TF
ZNF507	ENSG00000168813	ENST00000587084	TF
ZNF507	ENSG00000168813	ENST00000544431	TF
ZNF507	ENSG00000168813	ENST00000355898	TF
ZNF507	ENSG00000168813	ENST00000586664	TF
ZNF507	ENSG00000168813	ENST00000917583	TF
ZNF507	ENSG00000168813	ENST00000917584	TF
ZNF507	ENSG00000168813	ENST00000917585	TF
ZNF510	ENSG00000081386	ENST00000223428	TF
ZNF510	ENSG00000081386	ENST00000375231	TF
ZNF510	ENSG00000081386	ENST00000472201	TF
ZNF510	ENSG00000081386	ENST00000374641	TF
ZNF510	ENSG00000081386	ENST00000896876	TF
ZNF510	ENSG00000081386	ENST00000896877	TF
ZNF510	ENSG00000081386	ENST00000896878	TF
ZNF510	ENSG00000081386	ENST00000896879	TF
ZNF510	ENSG00000081386	ENST00000930607	TF
ZNF510	ENSG00000081386	ENST00000930608	TF
ZNF510	ENSG00000081386	ENST00000954372	TF
ZNF510	ENSG00000081386	ENST00000954373	TF
ZNF513	ENSG00000163795	ENST00000407879	TF
ZNF513	ENSG00000163795	ENST00000323703	TF
ZNF513	ENSG00000163795	ENST00000491924	TF
ZNF513	ENSG00000163795	ENST00000436006	TF
ZNF513	ENSG00000163795	ENST00000917778	TF
ZNF514	ENSG00000144026	ENST00000698720	TF
ZNF514	ENSG00000144026	ENST00000698721	TF
ZNF514	ENSG00000144026	ENST00000698722	TF
ZNF514	ENSG00000144026	ENST00000295208	TF
ZNF514	ENSG00000144026	ENST00000698723	TF
ZNF514	ENSG00000144026	ENST00000496060	TF
ZNF514	ENSG00000144026	ENST00000695481	TF
ZNF514	ENSG00000144026	ENST00000411425	TF
ZNF514	ENSG00000144026	ENST00000447814	TF
ZNF514	ENSG00000144026	ENST00000901743	TF
ZNF514	ENSG00000144026	ENST00000901744	TF
ZNF514	ENSG00000144026	ENST00000901745	TF
ZNF514	ENSG00000144026	ENST00000901746	TF
ZNF514	ENSG00000144026	ENST00000901747	TF
ZNF514	ENSG00000144026	ENST00000901748	TF
ZNF514	ENSG00000144026	ENST00000901749	TF
ZNF514	ENSG00000144026	ENST00000901750	TF
ZNF514	ENSG00000144026	ENST00000901751	TF
ZNF514	ENSG00000144026	ENST00000901752	TF
ZNF514	ENSG00000144026	ENST00000943833	TF
ZNF514	ENSG00000144026	ENST00000943834	TF
ZNF514	ENSG00000144026	ENST00000943835	TF
ZNF516	ENSG00000101493	ENST00000443185	TF
ZNF516	ENSG00000101493	ENST00000543743	TF
ZNF516	ENSG00000101493	ENST00000617840	TF
ZNF516	ENSG00000101493	ENST00000542818	TF
ZNF516	ENSG00000101493	ENST00000532857	TF
